session_id,job_ids,actions
6490,"[2726, 80, 3506, 180, 2462, 1943, 4586, 65, 987, 1433, 718]","['apply', 'apply', 'view', 'apply', 'view', 'view', 'view', 'apply', 'apply', 'view', 'view']"
6491,"[956, 4507, 929]","['view', 'view', 'view']"
6492,"[1886, 1253, 1253, 1697]","['view', 'view', 'view', 'view']"
6493,"[4410, 1042, 1131, 1569, 1694, 3335, 1826, 610]","['view', 'apply', 'apply', 'apply', 'view', 'apply', 'view', 'view']"
6494,"[2437, 4573, 1336, 989, 4700]","['apply', 'apply', 'apply', 'view', 'apply']"
6495,"[1122, 909, 1171, 523, 916, 913]","['view', 'view', 'view', 'apply', 'apply', 'apply']"
6496,"[4708, 1668, 3906, 1255, 1683, 3419]","['view', 'view', 'apply', 'view', 'apply', 'apply']"
6497,"[2607, 2981, 3024, 2658, 2605, 3013]","['view', 'view', 'view', 'view', 'view', 'apply']"
6498,"[306, 2026, 123, 2711, 4710, 2647, 2988]","['view', 'view', 'view', 'apply', 'apply', 'apply', 'view']"
6499,"[4713, 2206, 2683, 2488, 2673, 994, 1642, 575, 406, 2680]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
6500,"[1333, 4562, 1275]","['view', 'view', 'view']"
6501,"[1501, 257, 927, 1490]","['view', 'view', 'view', 'apply']"
6502,"[591, 428, 4729, 4340, 319, 2061, 771, 5508, 1355, 426, 1066, 1301]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
6503,"[3827, 302, 1341, 3131, 225]","['view', 'view', 'view', 'view', 'view']"
6504,"[1028, 552, 2501, 2765, 459, 5186, 4260, 4333, 4178, 494, 979, 588, 1855]","['view', 'view', 'view', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
6505,"[1044, 5518, 573, 5511, 570, 567, 2975, 568, 564, 1886]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
6506,"[439, 562, 560, 995, 556]","['apply', 'apply', 'apply', 'apply', 'apply']"
6507,"[554, 489, 550, 1567, 547, 551, 808, 1006, 2886, 2564]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'view', 'view', 'apply', 'apply']"
6508,"[4162, 178, 731, 472, 874]","['view', 'view', 'view', 'view', 'view']"
6509,"[846, 63, 3728, 4501]","['view', 'view', 'apply', 'apply']"
6510,"[2552, 1094, 50]","['apply', 'apply', 'apply']"
6511,"[610, 53, 61, 189, 64, 63, 1786, 158, 55, 263, 131, 70, 174, 3351, 88]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'view', 'apply', 'apply', 'apply', 'apply', 'view', 'apply', 'view']"
6512,"[2879, 80, 76]","['apply', 'apply', 'apply']"
6513,"[730, 4049, 2927, 1431, 6054, 2263, 812, 2912, 3278, 2284]","['view', 'view', 'view', 'apply', 'apply', 'view', 'apply', 'apply', 'view', 'apply']"
6514,"[2767, 598, 757]","['view', 'view', 'view']"
6515,"[221, 3948, 8, 178, 1189, 1128]","['view', 'view', 'view', 'view', 'view', 'view']"
6516,"[2017, 1952, 4697, 151, 1139, 455, 1116, 214, 2804, 1474, 2533, 1109]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
6517,"[2482, 516, 153, 1105, 1165, 259, 3563, 2716]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
6518,"[1061, 1521, 3139, 4549, 332, 381, 367, 1224, 1218, 1842, 3360, 868, 1119]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'apply', 'apply', 'apply']"
6519,"[1113, 445, 4578, 414, 3565, 4167, 4499, 413, 1277]","['apply', 'apply', 'apply', 'apply', 'view', 'view', 'view', 'view', 'view']"
6520,"[1409, 55, 1961, 1413, 1055, 477, 4735, 139]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
6521,"[221, 1577, 5475, 912, 868, 1429, 2427]","['view', 'view', 'view', 'view', 'view', 'view', 'view']"
6522,"[740, 2127, 1224, 1158, 997, 798]","['apply', 'apply', 'apply', 'view', 'view', 'view']"
6523,"[4889, 155, 2175, 421, 4817]","['view', 'view', 'view', 'view', 'view']"
6524,"[1482, 5236, 1002, 2860, 132, 1783, 2761, 4714, 4394]","['apply', 'apply', 'apply', 'apply', 'apply', 'view', 'view', 'view', 'view']"
6525,"[5563, 4756, 898]","['view', 'view', 'view']"
6526,"[4699, 533, 2209, 278]","['view', 'view', 'view', 'view']"
6527,"[1196, 1766, 166, 716, 113, 5341, 268, 1753, 263, 28, 1546]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
6528,"[1283, 77, 210]","['view', 'view', 'view']"
6529,"[5776, 655, 75, 1965, 1267, 1160, 1243, 72]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
6530,"[5750, 990, 252, 88, 141, 58, 336, 68, 244, 963, 5745, 3220, 3220, 5824, 1406]","['view', 'view', 'view', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'view', 'view', 'view', 'view', 'view', 'view']"
6531,"[1874, 1492, 987, 666, 2846, 834, 926, 778, 4696, 4704]","['view', 'view', 'apply', 'apply', 'view', 'view', 'view', 'view', 'view', 'view']"
6532,"[2624, 1256, 1034]","['view', 'view', 'apply']"
6533,"[600, 418, 831, 646, 4884, 807, 997, 471, 4594]","['view', 'apply', 'view', 'view', 'view', 'apply', 'view', 'view', 'view']"
6534,"[2806, 1098, 2975, 2614, 4467, 490]","['view', 'view', 'view', 'view', 'view', 'view']"
6535,"[3728, 2516, 890, 734, 727, 712, 688, 831]","['view', 'view', 'apply', 'apply', 'apply', 'apply', 'apply', 'view']"
6536,"[4362, 3978, 176, 1448, 2641, 863, 1449, 1975, 2638, 1791]","['view', 'view', 'view', 'view', 'view', 'view', 'apply', 'apply', 'apply', 'apply']"
6537,"[5134, 180, 128, 4956, 972]","['apply', 'apply', 'apply', 'apply', 'apply']"
6538,"[80, 5519, 1020, 1256, 72, 4681, 600, 4704]","['view', 'view', 'apply', 'apply', 'apply', 'apply', 'apply', 'view']"
6539,"[202, 3747, 539, 362, 354, 192, 331, 894, 330, 1284, 345, 348]","['apply', 'view', 'view', 'view', 'view', 'apply', 'view', 'apply', 'apply', 'view', 'apply', 'apply']"
6540,"[2820, 2850, 358, 349, 353, 352, 340, 329]","['apply', 'view', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
6541,"[2371, 2859, 2444, 2663, 1450, 355, 4561]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
6542,"[4231, 2312, 1198, 364, 1199, 3194, 2358, 2908, 2239, 3531, 3079, 2054, 344, 343]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'view']"
6543,"[3192, 2875, 3543, 4673, 1574, 3, 360, 1195, 1191, 341, 350]","['view', 'apply', 'apply', 'apply', 'view', 'apply', 'view', 'view', 'view', 'view', 'view']"
6544,"[4704, 180, 141, 80, 128, 72, 4681, 4586, 3542]","['view', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
6545,"[1269, 575, 3834, 2085, 765, 2106, 680]","['view', 'view', 'view', 'view', 'apply', 'apply', 'apply']"
6546,"[4657, 4371, 2365, 4161, 4125, 3913, 0, 525, 616, 624, 2520, 2821]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
6547,"[870, 3053, 4633, 1795, 4737, 2631, 4627, 774, 73, 687, 4787, 1580, 4734, 326, 2723]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
6548,"[798, 1054, 877, 3928, 720, 3937, 4292]","['view', 'view', 'view', 'view', 'view', 'view', 'view']"
6549,"[1051, 521, 2127, 4286, 506, 1047, 2513, 2770, 1498, 1276, 977, 1273, 997]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'view', 'view', 'view', 'view', 'apply']"
6550,"[4006, 2871, 730, 727, 2151, 518]","['view', 'view', 'view', 'view', 'view', 'view']"
6551,"[1154, 4303, 310, 1280, 733, 1531, 833, 4817, 834]","['view', 'apply', 'apply', 'apply', 'apply', 'apply', 'view', 'view', 'view']"
6552,"[846, 700, 2516, 4751, 851, 4594, 50, 849, 848, 874, 714, 890, 731, 734, 201]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'apply', 'apply', 'view', 'view', 'view', 'view', 'view', 'view']"
6553,"[1053, 4292, 2127, 3117]","['view', 'view', 'apply', 'apply']"
6554,"[4637, 1165, 256, 3198]","['view', 'apply', 'apply', 'apply']"
6555,"[3920, 1163, 241]","['apply', 'view', 'apply']"
6556,"[4497, 5089, 5636, 5388, 5216]","['view', 'view', 'view', 'view', 'view']"
6557,"[5302, 4613, 4597, 4447, 4220, 4324, 4157, 3999]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
6558,"[3736, 5361, 2272, 543, 1669, 3732, 1321, 2027, 1975, 1942]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
6559,"[1941, 770, 2395, 4669, 227, 1356, 1512, 912, 3340]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
6560,"[715, 1350, 2690, 2486, 4002, 345, 974, 2729, 3867, 1645, 3285]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
6561,"[4323, 1683, 4159]","['apply', 'apply', 'apply']"
6562,"[4215, 2354, 1325, 3616, 1315, 1323, 1959, 664, 1513]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
6563,"[520, 2454, 1501, 3770, 1420, 1223, 1502, 831, 1490, 2680, 884, 1394, 2445, 2964]","['apply', 'apply', 'apply', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'apply', 'view', 'view']"
6564,"[483, 409, 370, 2909, 1483]","['view', 'apply', 'apply', 'view', 'view']"
6565,"[5054, 4604, 1232, 1680, 1655]","['view', 'view', 'view', 'view', 'view']"
6566,"[490, 1735, 4333, 1663, 3677, 5744]","['view', 'apply', 'apply', 'apply', 'apply', 'apply']"
6567,"[491, 1718, 573, 1732, 439, 564, 1886, 2013, 560, 4243, 5743, 590]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'view']"
6568,"[4593, 4033, 43, 3252]","['view', 'view', 'view', 'apply']"
6569,"[2369, 8609, 8267, 8518, 7259, 6091, 8591, 4499, 8608, 8120, 8078, 8119, 7256]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'apply', 'view', 'view', 'apply', 'view', 'view']"
6570,"[7255, 8065, 2670, 186, 8050, 2160, 8046, 7661, 7655, 7654, 7985, 7338, 3251, 6526, 2199]","['view', 'view', 'view', 'view', 'view', 'apply', 'view', 'apply', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
6571,"[606, 7123, 1969, 764, 6142, 4194]","['view', 'view', 'view', 'view', 'view', 'view']"
6572,"[3250, 3017, 2407, 1712, 2563, 3249, 3248, 2998, 978]","['apply', 'apply', 'view', 'view', 'view', 'apply', 'apply', 'apply', 'view']"
6573,"[2393, 4822, 4285, 2364, 1141, 3390, 3164, 4064, 2069, 4036]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'apply', 'apply', 'apply']"
6574,"[3459, 2032, 1964, 1918, 1957, 429, 3340, 3595, 2467, 1187, 748]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
6575,"[2637, 4185, 3873]","['apply', 'apply', 'view']"
6576,"[4628, 1581, 3791, 4213, 862, 656, 3485]","['view', 'view', 'view', 'view', 'view', 'view', 'view']"
6577,"[3962, 783, 3160, 793, 1071, 4667, 2242, 189, 2222, 50, 3574, 174, 218, 131]","['view', 'view', 'view', 'view', 'view', 'view', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
6578,"[140, 518, 421]","['apply', 'apply', 'apply']"
6579,"[126, 2035, 2082, 103, 84, 2514, 1985, 82, 1967, 697, 1409]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
6580,"[1058, 1786, 1538, 2293, 2288]","['apply', 'apply', 'apply', 'apply', 'view']"
6581,"[820, 88, 963, 605]","['view', 'view', 'view', 'view']"
6582,"[429, 4733, 4731, 4732]","['view', 'view', 'view', 'apply']"
6583,"[4337, 3552, 2670, 2939, 1189, 1800, 506, 4385, 2127, 4578, 2563]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'apply', 'apply', 'view', 'view']"
6584,"[2634, 4693, 759, 765, 717, 685, 774, 11, 629, 1251, 1103, 164]","['view', 'view', 'view', 'view', 'view', 'view', 'apply', 'view', 'view', 'view', 'view', 'view']"
6585,"[3252, 1709, 2338]","['apply', 'apply', 'view']"
6586,"[678, 2384, 4264, 1014, 4861, 4687, 4378, 4188, 4166, 1332, 1330, 1680]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
6587,"[2290, 1820, 2233, 1012, 1329, 2433]","['view', 'view', 'view', 'view', 'view', 'view']"
6588,"[2143, 1009, 2048]","['view', 'view', 'view']"
6589,"[1318, 2032, 674]","['view', 'view', 'view']"
6590,"[1996, 3588, 1315, 1312, 1983, 1981, 2526, 672, 2623, 2432, 429, 4859, 1248]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
6591,"[670, 1305, 3423, 4858, 2600, 1303, 671, 2431, 2429, 2730]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
6592,"[1301, 121, 3340]","['view', 'view', 'view']"
6593,"[3503, 1298, 4857, 3502, 2973, 1136, 1294, 2424, 422, 423, 2523]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
6594,"[3717, 2418, 661, 2414, 1612, 1289, 4796, 4856]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
6595,"[1004, 822, 2402, 3011, 825, 3232]","['view', 'view', 'view', 'view', 'view', 'view']"
6596,"[386, 1285, 835, 428, 676, 1928, 2145, 669]","['view', 'view', 'view', 'apply', 'apply', 'apply', 'apply', 'apply']"
6597,"[1220, 2430, 664, 123]","['apply', 'apply', 'apply', 'apply']"
6598,"[1838, 1290, 1156, 1073, 4182, 817, 3122, 3147]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'view']"
6599,"[3166, 818, 1]","['apply', 'apply', 'view']"
6600,"[919, 606, 4661, 3451, 1686, 428, 2377, 2386, 4613, 4326, 4376, 4358, 4154]","['view', 'view', 'view', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
6601,"[3877, 3741, 319, 2754, 1326, 1012, 2161, 1250, 677]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
6602,"[2758, 438, 45, 674, 1010, 2509, 588]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
6603,"[406, 2257, 946, 315, 612, 429, 1572, 1356, 3982, 1689, 1152, 2430, 2842, 1665]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
6604,"[538, 430, 2975, 1343, 3514, 1290, 1342, 457, 1156]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
6605,"[2783, 645, 3744]","['apply', 'apply', 'apply']"
6606,"[242, 2406, 128, 249, 247]","['view', 'view', 'view', 'view', 'view']"
6607,"[1558, 5085, 4366, 4889, 2952, 1462, 4694, 4914, 1947, 2711]","['view', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
6608,"[1095, 3808, 931, 3673, 1092]","['apply', 'apply', 'apply', 'apply', 'apply']"
6609,"[1083, 3671, 132, 2860, 128, 5519, 2847, 1335, 75, 972, 242, 5497]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
6610,"[4956, 4681, 2726, 80, 1021, 3672, 1334, 964, 4704, 1836, 1256, 4594, 53, 1292]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
6611,"[2026, 600, 782]","['view', 'apply', 'apply']"
6612,"[2510, 2376, 1420, 2385, 2355]","['view', 'view', 'view', 'view', 'view']"
6613,"[5250, 4822, 746, 2039, 3744, 974, 699, 5270]","['view', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
6614,"[3191, 748, 3341, 25, 2043, 1957, 651, 3595, 3340, 2490]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
6615,"[2962, 1080, 3848, 2069, 3459, 4547, 1964, 1382, 4064, 2367, 2255, 1918, 1332, 77]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'view', 'view', 'view']"
6616,"[2909, 2820, 792]","['apply', 'apply', 'apply']"
6617,"[2757, 95, 875, 471, 1932, 1840]","['view', 'apply', 'apply', 'view', 'apply', 'view']"
6618,"[831, 1154, 2516, 3665, 4751, 3158, 701, 509]","['view', 'view', 'view', 'view', 'view', 'apply', 'view', 'view']"
6619,"[873, 110, 714]","['apply', 'view', 'view']"
6620,"[4358, 4358, 1666, 1666, 1963, 1963, 1597, 1597, 1344, 1651, 1344]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
6621,"[1651, 3648, 3648, 630, 630, 1603, 1603, 387, 387, 599, 323]","['view', 'view', 'view', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
6622,"[599, 323, 2587, 2587, 1017, 1643, 1017, 1643, 4243, 4243, 2582, 2534, 1278]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
6623,"[1648, 3686, 1655, 1655, 5152]","['view', 'view', 'view', 'view', 'apply']"
6624,"[2670, 3251, 4425]","['view', 'view', 'view']"
6625,"[4499, 377, 1189, 186, 764, 1589, 4755, 3250, 2563, 1712, 2974, 2998, 3017]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'view', 'apply', 'apply']"
6626,"[4632, 4678, 1704, 75, 51, 987]","['view', 'view', 'apply', 'apply', 'view', 'apply']"
6627,"[1174, 3246, 3377, 221, 4367, 4636, 4290, 4023, 3949, 1208, 1130, 1202]","['view', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
6628,"[922, 921, 1122, 2782, 0, 1200, 2287, 1129, 1422, 1192, 916]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
6629,"[1189, 190, 1183, 1185, 1179, 1180, 913]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
6630,"[912, 455, 214, 445, 1172, 1171, 1170, 910, 1414, 41, 1169]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
6631,"[238, 1166, 905, 1162, 1159, 1161]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
6632,"[1101, 902, 1221, 904, 1150, 332, 1224, 1155, 3497, 1210, 3799]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
6633,"[6501, 6642, 898, 1766, 2204, 50, 5976, 4399, 1419, 1076, 129, 3226, 2686, 956, 5589]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'apply']"
6634,"[6586, 4945, 5137, 5115, 4360, 4507, 4216, 4873, 1559, 1810, 1966]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
6635,"[6655, 6656, 2489, 5367, 138, 1804]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
6636,"[3868, 1785, 6063, 3216, 6654, 6653, 289, 6657, 5356, 2514, 1058, 96, 1641, 2113, 2045]","['apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'view', 'apply', 'view', 'apply', 'view', 'apply', 'view', 'view']"
6637,"[1892, 4269, 79, 1059, 154, 258]","['view', 'view', 'view', 'view', 'view', 'view']"
6638,"[2218, 1094, 201, 4303, 50]","['view', 'view', 'apply', 'apply', 'apply']"
6639,"[4497, 1517, 508, 307]","['view', 'view', 'view', 'view']"
6640,"[2613, 1686, 4323, 2377, 1353, 3877, 1646, 302]","['view', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
6641,"[1640, 1632, 42]","['apply', 'apply', 'apply']"
6642,"[1631, 1261, 618, 1275, 1342, 3428, 712, 4678, 1508, 1509, 111]","['apply', 'apply', 'view', 'apply', 'view', 'view', 'view', 'view', 'view', 'view', 'apply']"
6643,"[420, 1296, 559, 459, 1152, 1066, 570, 439, 2613]","['view', 'view', 'view', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
6644,"[2013, 43, 490, 1622, 3110]","['apply', 'apply', 'view', 'view', 'apply']"
6645,"[5141, 3999, 3736, 963, 1766, 1363]","['view', 'view', 'view', 'view', 'view', 'view']"
6646,"[2578, 1764, 2081, 178, 518]","['view', 'view', 'view', 'view', 'view']"
6647,"[1154, 378, 1753, 964, 740, 4505, 2952, 895, 961, 2006, 689, 230]","['view', 'view', 'view', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']"
6648,"[26, 4466, 2790, 4696, 505]","['view', 'view', 'apply', 'apply', 'view']"
6649,"[4486, 552, 3989, 1016, 1655, 1275, 1241, 1707]","['view', 'apply', 'view', 'view', 'apply', 'apply', 'view', 'view']"
6650,"[4604, 4934, 967, 43]","['apply', 'view', 'apply', 'view']"
6651,"[554, 1579, 419, 44]","['view', 'apply', 'apply', 'apply']"
6652,"[134, 130, 3272]","['view', 'view', 'view']"
6653,"[798, 1094, 155, 1082, 1178, 794, 3070, 2686, 3268, 1177]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
6654,"[1002, 1217, 977]","['view', 'view', 'view']"
6655,"[972, 248, 834, 1872, 4745, 1531]","['view', 'view', 'view', 'view', 'view', 'view']"
6656,"[833, 1834, 104]","['view', 'view', 'apply']"
6657,"[846, 1529, 1832, 763]","['apply', 'view', 'view', 'view']"
6658,"[680, 1358, 1549, 2520, 1881, 3714, 3120, 284, 285]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
6659,"[3598, 359, 129, 870, 2140, 3251, 3055, 2135, 1008]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
6660,"[718, 3170, 3216, 349, 2950, 4761, 347, 714, 270, 4738, 1435, 3465, 3213, 2486]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
6661,"[107, 348, 974, 346, 2826, 662, 3006, 2482, 1767, 1377, 1795]","['view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view', 'view']"
